id	father	mother	gv	sex	gen	farm	pheno
2076	1635	1446	0.691916065270308	F	3	1	1.43483915447756
2077	1751	1702	-0.610280330878995	M	3	2	1.58355769134406
2078	1471	1502	0.048695569260064	F	3	1	0.174908336844054
2079	1603	1742	0.357940073226012	M	3	1	2.13651718329556
2080	1401	1648	-0.41047320201868	F	3	2	0.0870188845181288
2081	1773	1456	0.221454409287187	M	3	1	4.10653640963362
2082	1721	1718	0.666652485069035	F	3	1	1.05180258977835
2083	1565	1476	-0.623962522985949	M	3	3	3.89931597996341
2084	1575	1472	-1.02790398608654	F	3	3	1.92739168539177
2085	1615	1552	-0.672067938036012	M	3	3	3.70766588093163
2086	1747	1594	-0.81040421037312	F	3	3	0.716373946824927
2087	1735	1532	0.1483081079522	M	3	1	2.53525141474455
2088	1469	1788	-0.440158723658766	F	3	1	-0.0864985601763626
2089	1559	1790	-0.707285372812042	M	3	1	-0.609334757748923
2090	1479	1618	0.289909374755697	F	3	3	0.720634032753086
2091	1573	1722	-0.745980255214298	M	3	1	0.516348706816497
2092	1777	1494	-0.102218209588639	F	3	1	-0.259207850852442
2093	1715	1510	-0.75745524237694	M	3	1	0.142950050820206
2094	1591	1486	-0.0329139248237921	F	3	1	-0.550097635908341
2095	1637	1772	-0.989384044756927	M	3	3	1.72701398916138
2096	1557	1720	1.11641908416138	F	3	1	0.978489530202549
2097	1497	1786	1.09592616480626	M	3	1	2.94321692501096
2098	1405	1512	-0.269090774209071	F	3	2	-0.332448854086235
2099	1433	1732	-0.864225137291696	M	3	1	1.9290173574445
2100	1765	1576	-0.582935206205146	F	3	2	-2.33508050056989
2101	1643	1784	-0.92747034556495	M	3	1	-0.73515205061409
2102	1605	1448	-1.47333412019678	F	3	2	-1.55289858091096
2103	1509	1558	-1.480836918303	M	3	2	-0.381457913140699
2104	1495	1442	-0.25951448980574	F	3	2	-1.3619026557763
2105	1797	1696	-0.686011754219274	M	3	2	1.43422710867605
2106	1579	1632	-0.409107570933107	F	3	3	1.75153629068586
2107	1475	1674	0.540739140990438	M	3	3	3.84330031674546
2108	1599	1644	0.767558152275927	F	3	3	4.10679511427457
2109	1435	1408	0.055617446965116	M	3	2	2.22061541566886
2110	1703	1652	-0.240227444858402	F	3	1	-0.103599598671369
2111	1649	1760	0.100653251061974	M	3	2	0.0573248535714539
2112	1473	1536	0.0242378363877161	F	3	1	-0.357716024766044
2113	1423	1682	-1.01094970583506	M	3	3	2.10947943505274
2114	1577	1534	-0.425940205247005	F	3	1	-0.211993878723248
2115	1535	1588	-0.902958786238575	M	3	3	2.91125687788636
2116	1755	1468	0.154065864243626	F	3	2	-1.72347105551904
2117	1585	1490	0.0443878652242145	M	3	1	2.00899752565852
2118	1431	1518	0.783084082646775	F	3	1	1.83506066262435
2119	1453	1598	0.158704106827321	M	3	2	1.13797792930342
2120	1667	1614	-0.314989704670798	F	3	3	1.36072440828253
2121	1567	1450	0.286743747520867	M	3	2	0.258169017641623
2122	1641	1714	0.27114951406838	F	3	3	3.43891633186561
2123	1611	1546	-0.777439813199707	M	3	3	4.64846908436709
2124	1691	1780	-0.26904995125752	F	3	1	-0.453771303091402
2125	1635	1578	0.294366336809945	M	3	1	0.598686765310659
2126	1751	1602	0.175752114219549	F	3	1	1.03682889013876
2127	1471	1592	0.0143326730215611	M	3	1	2.70776463493606
2128	1603	1426	-0.126584403867969	F	3	1	0.736369873221962
2129	1401	1520	-0.227362801326309	M	3	3	3.46177381521559
2130	1773	1690	0.72201846128405	F	3	3	1.09518302469168
2131	1721	1466	0.59003561791645	M	3	3	5.8143957517695
2132	1565	1430	0.139007905083493	F	3	3	3.10634904955755
2133	1575	1794	0.0132079525201121	M	3	2	0.470424255211469
2134	1615	1570	-0.213515623975953	F	3	3	2.62063982974308
2135	1747	1488	-0.288970568378047	M	3	1	1.90929175165352
2136	1735	1782	-0.462175460371588	F	3	2	-2.16628594003283
2137	1469	1750	0.160959983209506	M	3	3	4.50706638780212
2138	1559	1774	0.351714365243232	F	3	2	-0.67121262629609
2139	1479	1800	-0.159431514038261	M	3	1	2.12419148801254
2140	1573	1778	0.412062087735114	F	3	1	0.0436197445141167
2141	1777	1640	-0.0770380487235055	M	3	2	1.968074482216
2142	1715	1482	0.364371785239877	F	3	2	1.36878121013576
2143	1591	1666	-0.609526496745588	M	3	2	-0.133283508572434
2144	1637	1498	0.245791690157513	F	3	2	-0.663292600017533
2145	1557	1694	0.0198164504799224	M	3	2	0.913389627199035
2146	1497	1698	0.58499699470909	F	3	3	2.23365003972777
2147	1405	1796	0.284940139596315	M	3	3	4.11012794199213
2148	1433	1716	-0.646628035478892	F	3	3	3.24500039705843
2149	1765	1440	0.556679191311422	M	3	3	5.51036491562245
2150	1629	1432	-0.184370138297536	F	3	2	0.0917376560003498
2151	1605	1658	-1.196024482988	M	3	3	3.9528442644924
2152	1509	1730	-0.880553684574953	F	3	2	-1.63415565058523
2153	1495	1672	0.583526404032039	M	3	3	4.65144861255517
2154	1797	1458	-0.816686715167237	F	3	1	-0.0863744296251985
2155	1579	1416	0.857711355692386	M	3	1	2.51901741021016
2156	1475	1756	-0.386807039882416	F	3	2	-1.58822767950782
2157	1599	1464	-0.0106435808251901	M	3	2	1.41722560895679
2158	1435	1572	-0.252775084702176	F	3	3	2.58600692394622
2159	1703	1406	-0.295740227744404	M	3	2	-1.32566130259486
2160	1649	1514	-1.00517725811665	F	3	3	0.692753666818843
2161	1473	1516	0.337821925937176	M	3	3	4.99362030417167
2162	1423	1764	-0.610139992070268	F	3	2	-2.19667799815165
2163	1577	1528	0.397388367208876	M	3	1	2.8343652255082
2164	1535	1746	-0.272531045028895	F	3	3	0.832657143964376
2165	1755	1748	0.435396087804178	M	3	3	4.18728551680291
2166	1585	1692	-0.455967626820531	F	3	3	1.3913542067539
2167	1431	1474	0.989823187362393	M	3	2	1.33615824568748
2168	1453	1638	-0.309815538083467	F	3	2	-1.91002122972935
2169	1667	1596	-0.141684354934657	M	3	3	5.6224755047901
2170	1567	1526	-0.0522708085870797	F	3	3	3.58752931876182
2171	1641	1704	-0.00753401604968641	M	3	3	3.79556989177482
2172	1611	1438	-0.599881317895048	F	3	3	2.09583086445812
2173	1691	1554	-0.328337281019607	M	3	3	4.10369638407859
2174	1635	1736	-0.475800221456638	F	3	3	0.797148366088072
2175	1751	1688	-0.211858853701723	M	3	3	3.94104771450889
2176	1471	1566	0.151511473300018	F	3	3	1.39146333354759
2177	1603	1420	-0.247718734702408	M	3	3	3.0788354437417
2178	1401	1752	-0.522849416976433	F	3	2	-0.218140047984952
2179	1773	1776	1.24642086267839	M	3	3	5.26475491961929
2180	1721	1654	-0.0493477112304711	F	3	2	-2.15447220001922
2181	1565	1568	-0.0832768410918047	M	3	3	3.52139952942539
2182	1575	1628	0.0681143329003592	F	3	3	2.27812661131637
2183	1615	1678	-0.124235239559936	M	3	1	1.72337051779762
2184	1747	1724	0.380868540990074	F	3	2	-0.639700404377398
2185	1735	1712	0.3102994944148	M	3	2	2.52082300535968
2186	1469	1606	-0.153112407524689	F	3	2	-0.900023716107897
2187	1559	1574	-0.605073142787464	M	3	1	1.46718785209167
2188	1479	1620	0.252405139511891	F	3	1	-0.806739579356265
2189	1573	1504	1.51704436335079	M	3	3	5.67902816289624
2190	1777	1626	0.150115517975062	F	3	3	3.60497055939611
2191	1715	1460	0.137803505339765	M	3	1	3.4663158074972
2192	1591	1728	-0.331444277196605	F	3	2	-0.934701278149842
2193	1637	1454	-0.517420965528213	M	3	1	1.92300432463309
2194	1557	1686	-0.627544233395329	F	3	3	2.8318221231078
2195	1497	1706	0.156047116347814	M	3	3	4.2486531213165
2196	1405	1758	-0.733341211407821	F	3	1	0.675394641316505
2197	1433	1414	-1.02309803021103	M	3	2	-0.375870831467402
2198	1765	1436	0.306350566859233	F	3	3	0.848978390234285
2199	1629	1524	-0.235350448759444	M	3	3	4.16532544244827
2200	1643	1656	0.190703438411196	F	3	1	0.674899232661179
2201	1889	1994	-0.675578771831656	M	4	2	1.13717473623126
2202	2153	1872	0.635063585678795	F	4	2	-1.09768854729233
2203	2121	1894	-0.0835401159095621	M	4	1	2.25517021830754
2204	2013	2016	-1.17659563897115	F	4	1	-0.0717706476835245
2205	2105	2120	-0.667470216380934	M	4	1	0.849557121952071
2206	1873	1826	0.785293460663723	F	4	2	-0.307923590630667
2207	1861	2118	0.991553138672755	M	4	1	3.76750979962875
2208	1895	2140	0.766292263456139	F	4	2	-0.461059879480299
2209	1877	1846	-0.06250029439194	M	4	2	1.38829062123318
2210	2123	1998	-0.927963991729399	F	4	2	-1.37118823314646
2211	1961	1996	-0.318022545673565	M	4	2	1.41712674479339
2212	1989	2162	-0.161409764239769	F	4	2	-0.327535774454806
2213	1965	2182	0.269856503879012	M	4	2	-0.866430016486445
2214	1839	2122	0.140174410033377	F	4	2	-0.987708428259651
2215	2085	2144	-0.316408930648946	M	4	1	2.84129876547287
2216	1865	1848	-0.53091912026482	F	4	3	2.79043441633993
2217	1875	1864	0.184264605200781	M	4	3	2.78695396577617
2218	2177	2170	0.363596305003633	F	4	2	-1.37883771601772
2219	1925	2052	-0.248179599084102	M	4	1	2.95362815706028
2220	1969	2126	-0.0901885884242314	F	4	2	0.138430364381154
2221	2143	1812	-0.863583470740325	M	4	2	0.853769893202042
2222	2107	2152	-0.157369520417862	F	4	3	1.82392636569471
2223	1949	2030	0.261075934026499	M	4	2	0.993070258360776
2224	2195	2174	-0.447295137928037	F	4	3	2.56043383886642
2225	1985	1952	-0.36615888572257	M	4	2	-0.89571621805722
2226	2165	2200	0.0908024575739282	F	4	3	1.60724176411036
2227	1929	1968	0.26901536640643	M	4	2	1.5761462463634
2228	2157	1824	0.26968102475742	F	4	3	4.13804972223424
2229	1967	2008	-0.524378613891336	M	4	1	1.45790908051343
2230	2197	1806	-0.0848461571333095	F	4	1	0.00652897435994104
2231	1805	1858	-0.381480154622499	M	4	2	0.332453374951854
2232	1813	1920	-0.166241599959536	F	4	3	1.80196783218389
2233	2155	2088	0.161160679354776	M	4	2	-0.231076750134383
2234	1917	1878	-0.622427588829484	F	4	3	0.672314618314194
2235	2037	1904	0.334549676521539	M	4	1	3.26961388470179
2236	2015	2128	0.840789466693876	F	4	2	0.16129495800307
2237	1885	1886	-0.233171423926758	M	4	2	-0.609455345743043
2238	2001	2196	-0.275171687328604	F	4	3	1.57342143565284
2239	2181	1938	0.315775218503347	M	4	2	0.128464917044633
2240	1853	1902	-0.636007376438905	F	4	3	2.1922928034382
2241	1859	1964	-0.437350715527264	M	4	1	3.03505177334033
2242	2059	1928	-0.687141778667579	F	4	1	-1.87480747407369
2243	1971	2168	0.00122366406621111	M	4	1	3.25404239752024
2244	1953	2146	0.474932356535877	F	4	2	-0.880421431114777
2245	1977	1986	0.364435800214082	M	4	2	2.53587059419622
2246	2055	1818	-0.7071271054816	F	4	2	-1.64628490186566
2247	1915	1976	0.0786079346268582	M	4	3	3.49004608044001
2248	2161	1874	0.482086862009535	F	4	2	0.492038122037056
2249	1825	1978	0.24259962090943	M	4	2	1.55123490830841
2250	1847	2102	-0.910671056417189	F	4	1	0.121353401163903
2251	2153	2032	0.295312312021212	M	4	1	2.72122356555777
2252	2121	2110	-0.601750401845851	F	4	3	2.28958218675557
2253	2013	2106	-0.11319915549005	M	4	2	1.47186233591123
2254	2105	1918	-0.156267688810659	F	4	3	0.346277028547655
2255	1873	2184	0.630894210929766	M	4	1	3.25374109524082
2256	1861	1868	0.0473554507064647	F	4	1	1.3607118371855
2257	1895	1802	-0.168229157863301	M	4	2	2.21217558552868
2258	1877	2046	-0.699950748963256	F	4	1	-1.01679464673209
2259	2123	1870	-0.148185566004396	M	4	2	1.22843499686179
2260	1961	1916	0.253796160158354	F	4	1	1.14234621991171
2261	1989	2000	0.664154003730387	M	4	1	3.03176767281713
2262	1965	2154	-0.457405312659679	F	4	3	1.45799355496442
2263	1839	1840	-1.12865746854593	M	4	1	0.318409992102216
2264	2085	1838	-0.137728389626896	F	4	1	-0.163292606846554
2265	1865	1926	-0.00816174544051856	M	4	3	3.56823882098444
2266	1875	2026	0.0465609730380563	F	4	1	0.356366179485819
2267	2177	1900	-0.137592015442033	M	4	2	1.11053030403151
2268	1925	2080	-0.132391596207727	F	4	2	0.195544605843329
2269	1969	2070	0.688097041750713	M	4	3	4.52709747907315
2270	2143	1850	-0.590444906761657	F	4	3	0.531943206228408
2271	2107	1940	-0.693063474210097	M	4	3	4.35292393884433
2272	1949	2044	-0.114980343439435	F	4	2	-2.69425745870723
2273	2195	1834	-0.472308674256632	M	4	3	2.94948076152625
2274	1985	1930	-0.644285263046529	F	4	1	-1.37745079222426
2275	2165	2064	0.0313236865749614	M	4	1	2.58230824501594
2276	1929	2094	-0.133648854761	F	4	2	-1.16526954999945
2277	2157	2148	-0.775929614408197	M	4	1	0.607238052805352
2278	1967	1992	-0.672243986776738	F	4	3	1.12400556783419
2279	2197	1944	0.129491717191395	M	4	2	2.39683425428141
2280	1805	1854	0.525459251547141	F	4	3	2.51476677704284
2281	1813	1896	-0.0264249874959165	M	4	3	3.69960075125757
2282	2155	1856	0.136299608235459	F	4	3	1.01369928248833
2283	1917	1946	-0.527955943775877	M	4	2	-0.474099771990393
2284	2037	1844	-0.112604407659376	F	4	1	-0.364271923463737
2285	2015	1942	0.019737724724463	M	4	3	4.1139710236209
2286	1885	1932	-0.049067012142415	F	4	1	-0.177063574675943
2287	2001	2092	0.148324503347075	M	4	2	-0.45196794135658
2288	2181	1956	-0.132523739880919	F	4	3	2.29610274232064
2289	1853	2156	-1.13629721621551	M	4	2	0.370870265259307
2290	1859	2022	0.0173198265408598	F	4	3	3.71919275487924
2291	2059	2132	0.189752147501935	M	4	2	1.07722199930803
2292	1971	1888	0.475323714822278	F	4	3	1.84568363522283
2293	1953	2084	0.119370621379168	M	4	1	-0.232292514082914
2294	1977	2166	-1.127873335949	F	4	3	0.977229397815132
2295	2055	1830	-1.15377600917593	M	4	3	3.05650479881769
2296	1915	1842	-0.452948771041995	F	4	2	-1.37630549527272
2297	2161	2054	-0.302420059815113	M	4	3	3.49551479094451
2298	1825	1898	-0.467106845903414	F	4	2	-0.518327664187778
2299	1847	1836	0.506884035819054	M	4	1	1.66908502914353
2300	1889	2150	-0.49777726207173	F	4	2	-1.07161342351807
2301	2121	2028	0.722766271289751	M	4	2	2.10607866293002
2302	2013	2164	-0.142374105898438	F	4	3	2.18619366184994
2303	2105	1820	0.0838361802041214	M	4	2	-0.59788608807651
2304	1873	2076	0.165951426827038	F	4	2	-0.780556727354958
2305	1861	1972	0.460744491603127	M	4	3	3.91394123800132
2306	1895	1860	-0.474314906095815	F	4	2	-0.0624591691196439
2307	1877	1876	0.238425085553833	M	4	1	2.12779686539222
2308	2123	2116	-0.287118410240149	F	4	2	-1.87315046598903
2309	1961	1962	0.45495341010686	M	4	1	2.64247629876006
2310	1989	2012	-0.850666395920981	F	4	2	-1.33678546187078
2311	1965	1880	0.197822630391332	M	4	1	3.94692292837339
2312	1839	2112	-0.69968089000881	F	4	3	2.45002588048865
2313	2085	1890	-0.270024781637938	M	4	1	1.92915155636896
2314	1865	1852	-0.51654925585618	F	4	1	-0.899869518670213
2315	1875	1814	0.377182545661212	M	4	2	0.0656446522285994
2316	2177	1912	0.0430038319047594	F	4	1	-0.598214784396379
2317	1925	2066	-0.498315916659981	M	4	3	2.47367977307559
2318	1969	2004	-0.42574518357667	F	4	1	-1.17904204858572
2319	2143	2014	-0.860379180956378	M	4	1	0.490235320574293
2320	2107	1866	0.103656020738262	F	4	2	-0.840321649585997
2321	1949	2136	0.958444283830687	M	4	3	6.56273190253353
2322	2195	2002	-0.152816400395537	F	4	2	-0.497272386028687
2323	1985	2096	-0.0387488107043494	M	4	1	0.161196467804454
2324	2165	1948	-0.373365322106357	F	4	1	-0.0316473534088133
2325	1929	1950	-0.0168429239513353	M	4	3	5.34856869446613
2326	2157	1908	-0.93200445613575	F	4	2	-3.22143446250203
2327	1967	1906	-1.33938004885109	M	4	2	-1.68433621170289
2328	2197	2086	-1.21646715862532	F	4	3	0.261817943159622
2329	1805	1954	-0.134519912539589	M	4	1	1.68733666444156
2330	1813	2042	-0.085829059857519	F	4	3	0.573621445095293
2331	2155	1910	-0.106592549165809	M	4	3	3.95455210768514
2332	1917	2114	-0.565362743495242	F	4	3	1.62057612348741
2333	2037	2024	0.195481550509595	M	4	3	3.82880356771308
2334	2015	2006	-0.228978286454034	F	4	1	-0.763714568098054
2335	1885	2192	-0.112838306401482	M	4	3	3.65271339941482
2336	2001	2104	-0.425625965734809	F	4	1	-2.5009854351324
2337	2181	2180	-0.281294466326878	M	4	1	1.61972302127671
2338	1853	2068	-0.86735563124456	F	4	1	0.915727244619045
2339	1859	2172	-0.485781443786961	M	4	1	0.0630432992169725
2340	2059	2048	0.493036458189862	F	4	3	3.10662313667908
2341	1971	2058	1.09790095558695	M	4	3	5.70815317377229
2342	1953	2050	0.053637508646206	F	4	2	-0.79502029673538
2343	1977	2038	-0.0198149438535183	M	4	1	3.11136077234987
2344	2055	2098	-0.11557246765706	F	4	2	-0.526722177883896
2345	1915	1882	-0.811777303855429	M	4	1	1.1211001863485
2346	2161	2018	0.121979300408445	F	4	3	2.0617743823697
2347	1825	2100	-0.030135364412481	M	4	2	0.371284389987935
2348	1847	1984	-0.0254160947484857	F	4	1	-1.32277186348265
2349	1889	2036	-0.624875946229977	M	4	1	1.97245587908679
2350	2153	2078	0.305482245206421	F	4	1	-1.51336280613716
2351	2013	2062	0.34671234756146	M	4	2	1.39989481419891
2352	2105	2056	-0.275434059919062	F	4	1	-0.986210416520884
2353	1873	1816	0.825614901623334	M	4	3	5.31071259282935
2354	1861	1960	-0.282832441771505	F	4	3	0.483718506292403
2355	1895	2090	0.263407941140862	M	4	1	3.12652098690869
2356	1877	2186	-0.451308725590631	F	4	1	0.126911262643764
2357	2123	1828	-0.365156665323614	M	4	3	3.01461368037988
2358	1961	1980	0.521722280491329	F	4	2	0.332480598325117
2359	1989	1988	-0.0373749628034557	M	4	1	2.28198517554596
2360	1965	2108	-0.62086715173235	F	4	1	-1.86180367849678
2361	1839	1958	-0.366315652998117	M	4	3	2.29819395185397
2362	2085	1914	-0.484983128196848	F	4	1	-0.641242486766615
2363	1865	1936	0.0693277211368586	M	4	3	3.63530987536689
2364	1875	2198	0.149203140830164	F	4	3	3.50909823522311
2365	2177	2010	0.749421951009469	M	4	2	1.05868773561106
2366	1925	2188	0.464216093815502	F	4	2	-0.675027446209692
2367	1969	2124	0.260827982656599	M	4	3	3.83440040079005
2368	2143	1822	-0.440245441503988	F	4	1	1.10807893097396
2369	2107	1884	0.130168486751636	M	4	1	3.50464815399928
2370	1949	2178	-0.604430867847418	F	4	3	1.51588640902091
2371	2195	2130	0.119645756728495	M	4	1	3.45687831662213
2372	1985	1892	-0.22515477967487	F	4	3	1.77116997011811
2373	2165	2160	-0.0942084389601044	M	4	3	5.18415116185148
2374	1929	1810	-0.0153756639218956	F	4	1	0.737186842237152
2375	2157	2060	0.783382302788856	M	4	3	4.55137988532128
2376	1967	2134	0.397398570309168	F	4	1	0.5335100705703
2377	2197	2074	-0.667047181975176	M	4	3	1.9875347839544
2378	1805	2176	0.465094950546093	F	4	1	-0.928627602043657
2379	1813	2142	0.387642604028987	M	4	1	3.13734377810336
2380	2155	2072	0.19535690921636	F	4	2	0.0227306892613777
2381	1917	2190	-0.0142525412603578	M	4	1	2.40778538555606
2382	2037	2040	0.00484208892289745	F	4	3	2.20615488565614
2383	2015	2034	-0.128776946778206	M	4	1	1.49746862779215
2384	1885	1970	-0.183788283198983	F	4	3	0.567600562272981
2385	2001	1862	0.268950086740553	M	4	1	0.652335928843108
2386	2181	2020	0.673543349770868	F	4	2	-1.03839754074344
2387	1853	1966	-0.682514471671396	M	4	1	0.817111299755791
2388	1859	2138	0.000673236233729627	F	4	3	1.88558984682814
2389	2059	1974	-0.330170699720524	M	4	2	0.354119004741384
2390	1971	1924	0.519493586763826	F	4	2	-0.870625502743626
2391	1953	1990	0.328464236669694	M	4	2	0.61496324253545
2392	1977	1808	-0.342196836309671	F	4	1	0.840999079725904
2393	2055	1982	0.456568582216543	M	4	1	2.31897601734687
2394	1915	2158	0.291538111474298	F	4	1	1.12125035953788
2395	2161	1804	0.758668137988476	M	4	3	5.71542540104438
2396	1825	1832	-0.0323888512703375	F	4	3	0.315254947574905
2397	1847	1922	0.228943566942015	M	4	3	3.35070454364616
2398	1889	1934	-0.0108889227029324	F	4	1	-0.44988666149104
2399	2153	2194	0.0604418483850094	M	4	1	3.17871228004974
2400	2121	2082	-0.310375026467063	F	4	1	0.395789017503193
2401	2105	1994	-0.628972440875624	M	4	2	-0.418594267897503
2402	1873	1872	0.0495166241508542	F	4	2	-0.432309533578174
2403	1861	1894	-0.0593685136181493	M	4	1	1.16872105629451
2404	1895	2016	-0.392398776396657	F	4	3	2.60670953048773
2405	1877	2120	-0.208104509344201	M	4	2	0.521753046180139
2406	2123	1826	0.680932638314019	F	4	2	0.709449229382528
2407	1961	2118	1.143651944971	M	4	2	1.56717414696768
2408	1989	2140	0.137360973493602	F	4	2	-0.468647423418441
2409	1965	1846	-0.185231672438281	M	4	1	0.737382255625554
2410	1839	1998	-1.30611415323142	F	4	2	-1.56471022237916
2411	2085	1996	0.282772088524932	M	4	3	4.59083805628956
2412	1865	2162	0.152244933853521	F	4	2	0.483346553968587
2413	1875	2182	-0.209422585705132	M	4	1	2.99135359507138
2414	2177	2122	-0.0911698800798448	F	4	2	-2.26996675752236
2415	1925	2144	-0.481956986036796	M	4	1	0.0192335375077466
2416	1969	1848	-0.164004440642361	F	4	1	0.720291575498516
2417	2143	1864	0.00283775217259853	M	4	2	1.39258765771494
2418	2107	2170	-0.537264451632408	F	4	2	-1.43307584657022
2419	1949	2052	0.424678859648187	M	4	2	0.874164045332326
2420	2195	2126	0.119162353566136	F	4	2	-1.88957454325295
2421	1985	1812	-0.766414585094258	M	4	2	1.66012557291167
2422	2165	2152	-0.0438355847615054	F	4	1	-0.692130960252272
2423	1929	2030	-0.248202292266877	M	4	2	0.767068607968521
2424	2157	2174	0.253085295869757	F	4	3	3.85676304667368
2425	1967	1952	-0.342314018934574	M	4	1	-0.13354782053401
2426	2197	2200	-0.137056489119164	F	4	3	2.07877639391294
2427	1805	1968	-0.222698523660794	M	4	3	4.14512446038601
2428	1813	1824	0.763412272450584	F	4	1	0.384263271241287
2429	2155	2008	0.479002625098606	M	4	2	3.08599906504914
2430	1917	1806	-0.301738691305764	F	4	2	-1.39039050030293
2431	2037	1858	0.22106569662497	M	4	3	3.9237395277576
2432	2015	1920	0.49111802410996	F	4	1	1.15020244344563
2433	1885	2088	-0.014354772053741	M	4	3	4.6051121751802
2434	2001	1878	-0.115441894667358	F	4	1	-0.174785113196224
2435	2181	1904	0.12420158683122	M	4	3	5.42521292832007
2436	1853	2128	-0.718641310071275	F	4	2	-0.943362747322833
2437	1859	1886	-1.3879804970928	M	4	3	2.997486645284
2438	2059	2196	-0.551582260656346	F	4	2	-0.619637958342438
2439	1971	1938	0.36320184396087	M	4	3	4.44092223674571
2440	1953	1902	-0.487414438217186	F	4	3	0.128556730128841
2441	1977	1964	-0.0334123150488112	M	4	2	0.799968413042097
2442	2055	1928	-0.840892408591629	F	4	2	-1.25352221681814
2443	1915	2168	-0.647889834047535	M	4	3	2.92949452818722
2444	2161	2146	0.917891940837969	F	4	2	-0.140781975597183
2445	1825	1986	0.000953525159796537	M	4	1	2.03317891574582
2446	1847	1818	0.211678886618135	F	4	3	1.25403303099623
2447	1889	1976	0.369019737721454	M	4	1	1.71188064588942
2448	2153	1874	0.589185584058044	F	4	2	-0.0523084962633844
2449	2121	1978	0.0784658462558105	M	4	1	1.33181419892837
2450	2013	2102	-1.81847005865484	F	4	2	-4.12889738664348
2451	1873	2032	0.0483052865345905	M	4	1	0.485699749593886
2452	1861	2110	-0.0764861435115612	F	4	1	0.685726726623865
2453	1895	2106	0.26615442587702	M	4	2	1.45909561512426
2454	1877	1918	0.176199003206512	F	4	2	-0.778465187404195
2455	2123	2184	-0.101496131984894	M	4	3	5.34879532844609
2456	1961	1868	0.364028565479538	F	4	3	2.1087147345972
2457	1989	1802	0.603354041608744	M	4	1	3.30904589020762
2458	1965	2046	-0.307804890407907	F	4	3	1.22314340029597
2459	1839	1870	-0.711817254827825	M	4	3	2.57950533264422
2460	2085	1916	-0.124053368222833	F	4	3	0.567673785144386
2461	1865	2000	0.452504493888342	M	4	3	4.69415771115089
2462	1875	2154	-0.473735503413652	F	4	1	-1.18749113187283
2463	2177	1840	-0.82459473861683	M	4	1	0.745737625258225
2464	1925	1838	-0.399860172077412	F	4	2	-1.4061997548425
2465	1969	1926	0.0297556998153525	M	4	1	1.07950148016481
2466	2143	2026	-0.268162544380471	F	4	1	-1.07444736839687
2467	2107	1900	0.524319129139028	M	4	2	0.209647444826465
2468	1949	2080	0.648279845634827	F	4	3	4.85444067012886
2469	2195	2070	-0.287793065785164	M	4	1	1.54573859047141
2470	1985	1850	-0.368268025290089	F	4	2	-2.37202296339693
2471	2165	1940	-0.00849877095084762	M	4	1	2.67759631368335
2472	1929	2044	-0.0647894750395208	F	4	3	1.56372879151723
2473	2157	1834	0.178678025955645	M	4	2	1.64140585553122
2474	1967	1930	-0.757021219594634	F	4	3	1.74762831332541
2475	2197	2064	-1.11737921475386	M	4	1	1.2879829818518
2476	1805	2094	0.576466369367565	F	4	1	0.769650260414739
2477	1813	2148	-0.344126295914137	M	4	2	-0.476649122561795
2478	2155	1992	0.122866010816729	F	4	3	1.70115764361644
2479	1917	1944	-0.136546244418603	M	4	3	3.66566264589789
2480	2037	1854	-0.316862444735976	F	4	3	1.61653654656963
2481	2015	1896	0.561594239018374	M	4	3	3.79663527139293
2482	1885	1856	0.532510221209416	F	4	1	0.650108090531308
2483	2001	1946	1.1335009006776	M	4	1	3.37637940921239
2484	2181	1844	-0.788572532157632	F	4	3	1.02461142928713
2485	1853	1942	-0.97331703014973	M	4	2	-1.30125491139837
2486	1859	1932	-0.399298511172583	F	4	1	-2.22059398557376
2487	2059	2092	-0.0690539016953451	M	4	2	2.92776484861955
2488	1971	1956	-0.57192840182432	F	4	1	-1.02606883165929
2489	1953	2156	-0.294417527793023	M	4	2	0.772578967228143
2490	1977	2022	0.972548721160534	F	4	2	-0.189336972015382
2491	2055	2132	-0.922317039230456	M	4	1	1.64621756132981
2492	1915	1888	-0.774914568034628	F	4	1	-0.928464878481188
2493	2161	2084	-0.787660420118933	M	4	1	0.772709418238171
2494	1825	2166	0.333691249398276	F	4	2	-1.08007121352631
2495	1847	1830	-0.738506528641777	M	4	1	1.77796712551429
2496	1889	1842	-0.159620018149203	F	4	1	-0.279129035629899
2497	2153	2054	0.117935408004587	M	4	1	1.80343656942297
2498	2121	1898	0.0596003172987457	F	4	2	-1.40765080844874
2499	2013	1836	1.49418327081888	M	4	3	4.34615486110546
2500	2105	2150	-0.438318849187362	F	4	3	0.683545056529848
2501	1861	2028	-0.263858198394323	M	4	1	2.19621492092904
2502	1895	2164	0.324571487851899	F	4	2	-1.07857389888393
2503	1877	1820	0.353227261601551	M	4	2	0.0665700263159195
2504	2123	2076	0.346836919833254	F	4	1	1.37277665356658
2505	1961	1972	0.272723444756785	M	4	3	4.42922704259208
2506	1989	1860	0.241003791901916	F	4	2	-0.123931597793583
2507	1965	1876	0.103986832221873	M	4	2	1.53724208202814
2508	1839	2116	0.347642835012844	F	4	1	0.0251435709019145
2509	2085	1962	-0.757196859106341	M	4	1	-0.285150833582832
2510	1865	2012	-0.393206615114381	F	4	2	-0.680667366947021
2511	1875	1880	-0.413026814693243	M	4	2	-0.876800361449836
